Pathway Name	Pathway Id	Source Name	Organism	Pathway uploaded gene count	Genes in InnateDB for this entity	Pathway p-value	Pathway p-value (corrected)	Gene Symbols	Genes (Symbol|IDBG-ID|Ensembl|Entrez|Fold Change|P-Value)
EPH-ephrin mediated repulsion of cells	19071	REACTOME	9606	2	48	0.21497909118282182	0.2572205968187447	ACTG1; EPHB3; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; EPHB3|IDBG-68339|ENSG00000182580|2049|; 
Formation of the ternary complex, and subsequently, the 43S complex	13448	REACTOME	9606	2	48	0.21497909118282182	0.2572205968187447	EIF1AX; RPS4Y1; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
Notch signaling pathway	491	KEGG	9606	2	48	0.21497909118282182	0.2572205968187447	EP300; NCOR2; 	EP300|IDBG-8992|ENSG00000100393|2033|; NCOR2|IDBG-63911|ENSG00000196498|9612|; 
Fcgamma receptor (FCGR) dependent phagocytosis	18888	REACTOME	9606	3	89	0.21729936287046092	0.25954144567014775	ACTG1; ACTR3; NCKIPSD; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; ACTR3|IDBG-67369|ENSG00000115091|10096|; NCKIPSD|IDBG-239383|ENSG00000213672|51517|; 
Deposition of new CENPA-containing nucleosomes at the centromere	12912	REACTOME	9606	2	49	0.22164400030537768	0.26288905775350885	HIST2H2AC; HIST2H2BE; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; 
Il-2 receptor beta chain in t cell activation	4011	PID BIOCARTA	9606	2	49	0.22164400030537768	0.26288905775350885	PCNA; SHC1; 	PCNA|IDBG-50801|ENSG00000132646|5111|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Malaria	10359	KEGG	9606	2	49	0.22164400030537768	0.26288905775350885	CD81; ICAM1; 	CD81|IDBG-22455|ENSG00000110651|975|; ICAM1|IDBG-26804|ENSG00000090339|3383|; 
Nucleosome assembly	17736	REACTOME	9606	2	49	0.22164400030537768	0.26288905775350885	HIST2H2AC; HIST2H2BE; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; 
Downstream signaling of activated FGFR	16879	REACTOME	9606	4	134	0.22370512955782396	0.26487308742784016	AKT2; EGFR; JAK2; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
JAK STAT pathway and regulation	16125	INOH	9606	7	273	0.22434499911351247	0.26517034557264385	AKT2; CSNK1E; EGFR; JAK2; KRAS; MAP3K7; SRC; 	AKT2|IDBG-51270|ENSG00000105221|208|; CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; SRC|IDBG-74081|ENSG00000197122|6714|; 
EPH-Ephrin signaling	19189	REACTOME	9606	3	91	0.22680476792189108	0.26715173009107035	ACTG1; ACTR3; EPHB3; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; ACTR3|IDBG-67369|ENSG00000115091|10096|; EPHB3|IDBG-68339|ENSG00000182580|2049|; 
Progesterone-mediated oocyte maturation	5712	KEGG	9606	3	91	0.22680476792189108	0.26715173009107035	AKT2; CCNB2; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; CCNB2|IDBG-14456|ENSG00000157456|9133|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Apoptotic execution  phase	13421	REACTOME	9606	2	50	0.2283256192402644	0.26847943503769023	KPNB1; MAPT; 	KPNB1|IDBG-56053|ENSG00000108424|3837|; MAPT|IDBG-55163|ENSG00000186868|4137|; 
Chemokine signaling pathway	4389	KEGG	9606	5	181	0.22951387906626242	0.2694121609693476	AKT2; JAK2; KRAS; SHC1; SRC; 	AKT2|IDBG-51270|ENSG00000105221|208|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Hedgehog signaling pathway	449	KEGG	9606	2	51	0.2350211872762571	0.27493044549298	CSNK1E; GAS1; 	CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; GAS1|IDBG-74874|ENSG00000180447|2619|; 
Lysine degradation	558	KEGG	9606	2	51	0.2350211872762571	0.27493044549298	MLL; NSD1; 	MLL|IDBG-73725|ENSG00000118058|4297|; NSD1|IDBG-59534|ENSG00000165671|64324|; 
RAC1 signaling pathway	15344	PID NCI	9606	2	52	0.24172803690844458	0.2818094379001012	ACTR3; JUN; 	ACTR3|IDBG-67369|ENSG00000115091|10096|; JUN|IDBG-99221|ENSG00000177606|3725|; 
Signaling events mediated by Stem cell factor receptor (c-Kit)	15404	PID NCI	9606	2	52	0.24172803690844458	0.2818094379001012	JAK2; SHC1; 	JAK2|IDBG-47039|ENSG00000096968|3717|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Notch signaling pathway	15899	PID NCI	9606	2	53	0.24844359141814992	0.28914424803272737	EP300; LNX1; 	EP300|IDBG-8992|ENSG00000100393|2033|; LNX1|IDBG-18546|ENSG00000072201|84708|; 
Signaling by the B Cell Receptor (BCR)	19561	REACTOME	9606	5	188	0.2530510839627787	0.2940048369039439	AKT2; EGFR; KRAS; MAP3K7; UBC; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; KRAS|IDBG-23889|ENSG00000133703|3845|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; UBC|IDBG-64029|ENSG00000150991|7316|; 
T cell receptor signaling pathway	4156	PID BIOCARTA	9606	2	54	0.2551653624933432	0.2959571041164287	JUN; SHC1; 	JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Translation initiation complex formation	13445	REACTOME	9606	2	55	0.261890947882107	0.3032421501792818	EIF1AX; RPS4Y1; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	13446	REACTOME	9606	2	56	0.2686180291382396	0.3094552295139855	EIF1AX; RPS4Y1; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
Viral myocarditis	8123	KEGG	9606	2	56	0.2686180291382396	0.3094552295139855	ACTG1; ICAM1; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; ICAM1|IDBG-26804|ENSG00000090339|3383|; 
degradation of DVL	17694	REACTOME	9606	2	56	0.2686180291382396	0.3094552295139855	CUL3; UBC; 	CUL3|IDBG-82331|ENSG00000036257|8452|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Downstream signal transduction	13329	REACTOME	9606	4	146	0.27091162929311047	0.31157121615160427	AKT2; EGFR; JAK2; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
DAP12 signaling	13003	REACTOME	9606	4	147	0.27492869587380264	0.31565887304029194	AKT2; EGFR; JAK2; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
CDT1 association with the CDC6:ORC:origin complex	12959	REACTOME	9606	2	58	0.2820678113558126	0.32331134007506585	GMNN; UBC; 	GMNN|IDBG-65780|ENSG00000112312|51053|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Beta1 integrin cell surface interactions	14944	PID NCI	9606	2	60	0.2954977549622705	0.3358824481404475	CD81; IGSF8; 	CD81|IDBG-22455|ENSG00000110651|975|; IGSF8|IDBG-103984|ENSG00000162729|93185|; 
Cell death signalling via NRAGE, NRIF and NADE	18983	REACTOME	9606	2	60	0.2954977549622705	0.3358824481404475	UBC; YWHAE; 	UBC|IDBG-64029|ENSG00000150991|7316|; YWHAE|IDBG-14629|ENSG00000108953|7531|; 
Fc-epsilon receptor I signaling in mast cells	15695	PID NCI	9606	2	60	0.2954977549622705	0.3358824481404475	JUN; SHC1; 	JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
PI3K Cascade	13278	REACTOME	9606	2	60	0.2954977549622705	0.3358824481404475	AKT2; PPM1A; 	AKT2|IDBG-51270|ENSG00000105221|208|; PPM1A|IDBG-8210|ENSG00000100614|5494|; 
Phagosome	10394	KEGG	9606	4	152	0.2951557103715753	0.3377452927406281	ACTG1; HGS; TUBA4A; TUBB8; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; HGS|IDBG-72504|ENSG00000185359|9146|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; TUBB8|IDBG-777287|ENSG00000261456|347688|; 
CDC42 signaling events	15467	PID NCI	9606	2	61	0.30220032022844334	0.342929481523791	ACTR3; JUN; 	ACTR3|IDBG-67369|ENSG00000115091|10096|; JUN|IDBG-99221|ENSG00000177606|3725|; 
DAP12 interactions	13004	REACTOME	9606	4	155	0.30738579924089976	0.3482344104357037	AKT2; EGFR; JAK2; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Shigellosis	10374	KEGG	9606	2	62	0.3088921103131941	0.3493605625764484	ACTG1; SRC; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Interferon gamma signaling	13077	REACTOME	9606	2	63	0.315571334261884	0.3563239237857697	ICAM1; JAK2; 	ICAM1|IDBG-26804|ENSG00000090339|3383|; JAK2|IDBG-47039|ENSG00000096968|3717|; 
RNA Polymerase I Chain Elongation	13735	REACTOME	9606	2	65	0.32888525553521375	0.3707433789669682	HIST2H2AC; HIST2H2BE; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; 
DNA Repair	19821	REACTOME	9606	3	112	0.3297889764585723	0.3711486500738388	PCNA; RAD51; UBC; 	PCNA|IDBG-50801|ENSG00000132646|5111|; RAD51|IDBG-6509|ENSG00000051180|5888|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Activation of NF-kappaB in B cells	13094	REACTOME	9606	2	66	0.33551670110723664	0.3763526153867358	MAP3K7; UBC; 	MAP3K7|IDBG-94374|ENSG00000135341|6885|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Semaphorin interactions	17105	REACTOME	9606	2	66	0.33551670110723664	0.3763526153867358	DPYSL2; DPYSL5; 	DPYSL2|IDBG-13200|ENSG00000092964|102723812,1808|; DPYSL5|IDBG-36183|ENSG00000157851|56896|; 
Long-term potentiation	507	KEGG	9606	2	67	0.3421290735207373	0.38313961927938067	EP300; KRAS; 	EP300|IDBG-8992|ENSG00000100393|2033|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Regulation of actin cytoskeleton	404	KEGG	9606	5	217	0.3553334270161065	0.3972744216803027	ACTG1; EGFR; KRAS; SRC; TMSB4Y; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; EGFR|IDBG-16933|ENSG00000146648|1956|; KRAS|IDBG-23889|ENSG00000133703|3845|; SRC|IDBG-74081|ENSG00000197122|6714|; TMSB4Y|IDBG-220|ENSG00000154620|9087|; 
Adipocytokine signaling pathway	590	KEGG	9606	2	70	0.3618373300230927	0.40256616488702973	AKT2; JAK2; 	AKT2|IDBG-51270|ENSG00000105221|208|; JAK2|IDBG-47039|ENSG00000096968|3717|; 
Orc1 removal from chromatin	12931	REACTOME	9606	2	70	0.3618373300230927	0.40256616488702973	MCM2; UBC; 	MCM2|IDBG-54871|ENSG00000073111|4171|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Switching of origins to a post-replicative state	12947	REACTOME	9606	2	70	0.3618373300230927	0.40256616488702973	MCM2; UBC; 	MCM2|IDBG-54871|ENSG00000073111|4171|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Fc epsilon RI signaling pathway	435	KEGG	9606	2	71	0.36835927539638424	0.40848947287859194	AKT2; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	13066	REACTOME	9606	2	71	0.36835927539638424	0.40848947287859194	CD81; ICAM1; 	CD81|IDBG-22455|ENSG00000110651|975|; ICAM1|IDBG-26804|ENSG00000090339|3383|; 
Protein processing in endoplasmic reticulum	10363	KEGG	9606	4	171	0.3731779835382458	0.41316133891734363	DNAJB1; EIF2AK3; FBXO6; HSPH1; 	DNAJB1|IDBG-33491|ENSG00000132002|3337|; EIF2AK3|IDBG-60518|ENSG00000172071|9451|; FBXO6|IDBG-89462|ENSG00000116663|26270|; HSPH1|IDBG-21616|ENSG00000120694|10808|; 
Separation of Sister Chromatids	12942	REACTOME	9606	4	173	0.3814082676066184	0.4209068584267213	MIS12; NUDC; TUBA4A; UBC; 	MIS12|IDBG-21731|ENSG00000167842|79003|; NUDC|IDBG-94765|ENSG00000090273|10726|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Constitutive PI3K/AKT Signaling in Cancer	13715	REACTOME	9606	2	73	0.3813243971220952	0.4214963352305818	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
Signaling by PDGF	13330	REACTOME	9606	4	174	0.3855196358009858	0.4247566908178874	AKT2; EGFR; JAK2; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	4353	KEGG	9606	2	74	0.3877652376730083	0.42654176144030914	ACTG1; CACNB3; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; CACNB3|IDBG-30418|ENSG00000167535|784|; 
Integrin signaling pathway	16138	INOH	9606	3	126	0.3988786717659868	0.4373557140585257	KRAS; SHC1; SRC; 	KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Systemic lupus erythematosus	2805	KEGG	9606	3	126	0.3988786717659868	0.4373557140585257	HIST2H2AC; HIST2H2BE; HIST3H3; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; HIST3H3|IDBG-107261|ENSG00000168148|8290|; 
Transcriptional regulation by small RNAs	17771	REACTOME	9606	2	76	0.4005580128080387	0.4384920782264565	HIST2H2AC; HIST2H2BE; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; 
Platelet degranulation 	13130	REACTOME	9606	2	78	0.41322551552377706	0.4509116825395455	APP; TUBA4A; 	APP|IDBG-1100|ENSG00000142192|351|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
Validated targets of C-MYC transcriptional activation	15279	PID NCI	9606	2	78	0.41322551552377706	0.4509116825395455	HUWE1; SMAD3; 	HUWE1|IDBG-70116|ENSG00000086758|10075|; SMAD3|IDBG-18366|ENSG00000166949|4088|; 
Mitotic Anaphase	18656	REACTOME	9606	4	181	0.41418997235126537	0.451242110452976	MIS12; NUDC; TUBA4A; UBC; 	MIS12|IDBG-21731|ENSG00000167842|79003|; NUDC|IDBG-94765|ENSG00000090273|10726|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Natural killer cell mediated cytotoxicity	578	KEGG	9606	3	130	0.4183196683140542	0.45428983087609076	ICAM1; KRAS; SHC1; 	ICAM1|IDBG-26804|ENSG00000090339|3383|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Mitotic Metaphase and Anaphase	19900	REACTOME	9606	4	182	0.41826533249238096	0.4549552739390811	MIS12; NUDC; TUBA4A; UBC; 	MIS12|IDBG-21731|ENSG00000167842|79003|; NUDC|IDBG-94765|ENSG00000090273|10726|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; UBC|IDBG-64029|ENSG00000150991|7316|; 
NoRC negatively regulates rRNA expression	17921	REACTOME	9606	2	81	0.4319757891261514	0.46763093362545277	HIST2H2AC; HIST2H2BE; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; 
Unfolded Protein Response (UPR)	16784	REACTOME	9606	2	81	0.4319757891261514	0.46763093362545277	EIF2AK3; SHC1; 	EIF2AK3|IDBG-60518|ENSG00000172071|9451|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Hypertrophic cardiomyopathy (HCM)	4395	KEGG	9606	2	83	0.444299035637198	0.47944927579836877	ACTG1; CACNB3; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; CACNB3|IDBG-30418|ENSG00000167535|784|; 
Response to elevated platelet cytosolic Ca2+	13131	REACTOME	9606	2	83	0.444299035637198	0.47944927579836877	APP; TUBA4A; 	APP|IDBG-1100|ENSG00000142192|351|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
Peptide chain elongation	13452	REACTOME	9606	2	84	0.4504053456672407	0.48527084635870166	EEF1A1; RPS4Y1; 	EEF1A1|IDBG-92423|ENSG00000156508|102724204,1915|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
PI-3K cascade	13309	REACTOME	9606	2	85	0.4564738764995261	0.4871912109118573	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
PI3K events in ERBB2 signaling	13286	REACTOME	9606	2	85	0.4564738764995261	0.4871912109118573	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
PI3K events in ERBB4 signaling	13263	REACTOME	9606	2	85	0.4564738764995261	0.4871912109118573	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
PI3K/AKT Signaling in Cancer	19195	REACTOME	9606	2	85	0.4564738764995261	0.4871912109118573	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
PIP3 activates AKT signaling	12989	REACTOME	9606	2	85	0.4564738764995261	0.4871912109118573	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
Regulation of mRNA stability by proteins that bind AU-rich elements	19008	REACTOME	9606	2	85	0.4564738764995261	0.4871912109118573	UBC; YWHAZ; 	UBC|IDBG-64029|ENSG00000150991|7316|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
GAB1 signalosome	13212	REACTOME	9606	2	88	0.4744466412818741	0.5040071796794986	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
PI3K/AKT activation	13178	REACTOME	9606	2	88	0.4744466412818741	0.5040071796794986	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
Regulatory RNA pathways	19919	REACTOME	9606	2	88	0.4744466412818741	0.5040071796794986	HIST2H2AC; HIST2H2BE; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; 
Factors involved in megakaryocyte development and platelet production	13101	REACTOME	9606	3	142	0.47527728105103556	0.504104363416495	EP300; JAK2; TUBA4A; 	EP300|IDBG-8992|ENSG00000100393|2033|; JAK2|IDBG-47039|ENSG00000096968|3717|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
Insulin signaling pathway	531	KEGG	9606	3	143	0.47991335772748567	0.5082312266617162	AKT2; KRAS; SHC1; 	AKT2|IDBG-51270|ENSG00000105221|208|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Dilated cardiomyopathy	5714	KEGG	9606	2	90	0.48622890091499815	0.5141211014326027	ACTG1; CACNB3; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; CACNB3|IDBG-30418|ENSG00000167535|784|; 
Formation of a pool of free 40S subunits	13447	REACTOME	9606	2	94	0.5092972504295805	0.5376791405463992	EIF1AX; RPS4Y1; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
Cell surface interactions at the vascular wall	13112	REACTOME	9606	2	98	0.5316836373238556	0.5604455033305558	KRAS; SHC1; 	KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Gastrin-CREB signalling pathway via PKC and MAPK	13219	REACTOME	9606	4	212	0.5361376421653798	0.5642683209209708	APP; EGFR; JAK2; KRAS; 	APP|IDBG-1100|ENSG00000142192|351|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Metabolism of lipids and lipoproteins	16920	REACTOME	9606	10	554	0.5481912974609003	0.5725366996452282	EP300; HDAC3; KPNB1; NCOA2; NCOA6; NCOR1; NCOR2; SP1; TBL1X; TBL1XR1; 	EP300|IDBG-8992|ENSG00000100393|2033|; HDAC3|IDBG-50725|ENSG00000171720|8841|; KPNB1|IDBG-56053|ENSG00000108424|3837|; NCOA2|IDBG-24827|ENSG00000140396|10499|; NCOA6|IDBG-68724|ENSG00000198646|23054|; NCOR1|IDBG-31971|ENSG00000141027|9611|; NCOR2|IDBG-63911|ENSG00000196498|9612|; SP1|IDBG-36616|ENSG00000185591|6667|; TBL1X|IDBG-42498|ENSG00000101849|6907|; TBL1XR1|IDBG-65899|ENSG00000177565|79718|; 
Melanogenesis	595	KEGG	9606	2	101	0.5480144465200744	0.573229835163636	EP300; KRAS; 	EP300|IDBG-8992|ENSG00000100393|2033|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Role of LAT2/NTAL/LAB on calcium mobilization	17405	REACTOME	9606	2	101	0.5480144465200744	0.573229835163636	AKT2; EGFR; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
Stimuli-sensing channels	13099	REACTOME	9606	2	101	0.5480144465200744	0.573229835163636	SLC9B1; UBC; 	SLC9B1|IDBG-32332|ENSG00000164037|150159|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Jak-STAT signaling pathway	568	KEGG	9606	3	158	0.5469815129786318	0.5747941322826301	AKT2; EP300; JAK2; 	AKT2|IDBG-51270|ENSG00000105221|208|; EP300|IDBG-8992|ENSG00000100393|2033|; JAK2|IDBG-47039|ENSG00000096968|3717|; 
RNA Polymerase II Transcription	18434	REACTOME	9606	2	102	0.5533694233827425	0.5770610806529517	SRSF3; SRSF9; 	SRSF3|IDBG-84998|ENSG00000112081|6428|; SRSF9|IDBG-60612|ENSG00000111786|283459,8683|; 
L13a-mediated translational silencing of Ceruloplasmin expression	13096	REACTOME	9606	2	104	0.563945414687746	0.5862969097820773	EIF1AX; RPS4Y1; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
Pyrimidine metabolism	409	KEGG	9606	2	104	0.563945414687746	0.5862969097820773	PRIM1; PRIM2; 	PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; 
MHC class II antigen presentation	13065	REACTOME	9606	2	111	0.5995435437914995	0.6223572250621046	DYNLL1; TUBA4A; 	DYNLL1|IDBG-60661|ENSG00000088986|8655|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
Hedgehog 'off' state	18085	REACTOME	9606	2	112	0.6044481722914004	0.6264949141378952	TUBA4A; UBC; 	TUBA4A|IDBG-81457|ENSG00000127824|7277|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Purine metabolism	503	KEGG	9606	3	174	0.6127006733592895	0.6340847636282783	PRIM1; PRIM2; PRPS1; 	PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; PRPS1|IDBG-81487|ENSG00000147224|5631|; 
Leukocyte transendothelial migration	510	KEGG	9606	2	120	0.642060121855373	0.6634621259172188	ACTG1; ICAM1; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; ICAM1|IDBG-26804|ENSG00000090339|3383|; 
Host Interactions of HIV factors	19514	REACTOME	9606	2	121	0.6465595241116608	0.6671007495372961	KPNB1; UBC; 	KPNB1|IDBG-56053|ENSG00000108424|3837|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Signaling by Hedgehog	16836	REACTOME	9606	2	128	0.6768154449916723	0.6972630415171005	TUBA4A; UBC; 	TUBA4A|IDBG-81457|ENSG00000127824|7277|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Influenza Life Cycle	19285	REACTOME	9606	2	131	0.6891270272711361	0.7088757656092228	KPNB1; RPS4Y1; 	KPNB1|IDBG-56053|ENSG00000108424|3837|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
Huntington's disease	4392	KEGG	9606	3	198	0.6987483416091538	0.7176903147250645	EP300; NDUFS1; SP1; 	EP300|IDBG-8992|ENSG00000100393|2033|; NDUFS1|IDBG-79438|ENSG00000023228|4719|; SP1|IDBG-36616|ENSG00000185591|6667|; 
Hemostasis	19856	REACTOME	9606	8	508	0.7054993666052165	0.723534688759034	AKT2; APP; EP300; JAK2; KRAS; SHC1; TUBA4A; YWHAZ; 	AKT2|IDBG-51270|ENSG00000105221|208|; APP|IDBG-1100|ENSG00000142192|351|; EP300|IDBG-8992|ENSG00000100393|2033|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
Influenza Infection	16853	REACTOME	9606	2	136	0.7087921678698414	0.7258202079387865	KPNB1; RPS4Y1; 	KPNB1|IDBG-56053|ENSG00000108424|3837|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
beta-catenin independent WNT signaling	17081	REACTOME	9606	2	143	0.7345779508408203	0.7510976948627278	MAP3K7; UBC; 	MAP3K7|IDBG-94374|ENSG00000135341|6885|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Cell adhesion molecules (CAMs)	440	KEGG	9606	2	144	0.7380997466947808	0.7535689030626356	ICAM1; NLGN3; 	ICAM1|IDBG-26804|ENSG00000090339|3383|; NLGN3|IDBG-75254|ENSG00000196338|54413|; 
