query_ID	query_uniprot	partner_uniprot	query_symbol	partner_symbol	species	evidence_type
-	P49368	Q9NQC7	CCT3	CYLD	human	exp
-	Q07955	Q8WXA9	SRSF1	SREK1	human	exp_pred
-	O43251	Q92879	RBFOX2	CELF1	human	pred
-	Q09161	Q9Y5S9	NCBP1	RBM8A	human	pred
-	P57052	Q9BX46	RBM11	RBM24	human	pred
-	P01571	Q16288	IFNA17	NTRK3	human	pred
-	Q92879	Q9BZB8	CELF1	CPEB1	human	pred
-	O60506	Q15717	SYNCRIP	ELAVL1	human	pred
-	P78362	Q16560	SRPK2	SNRNP35	human	exp
-	P03372	Q13547	ESR1	HDAC1	human	exp_pred
-	Q00005	Q96EB6	PPP2R2B	SIRT1	human	pred
-	Q13151	Q9UPN6	HNRNPA0	SCAF8	human	pred
-	P28482	P62280	MAPK1	RPS11	human	pred
-	P31943	P33240	HNRNPH1	CSTF2	human	pred
-	P10275	Q14498	AR	RBM39	human	pred
-	O14595	O15393	CTDSP2	TMPRSS2	human	pred
-	P08579	Q15427	SNRPB2	SF3B4	human	exp_ortho_pred
-	P52298	Q14974	NCBP2	KPNB1	human	exp_ortho_pred
-	O60341	P03372	KDM1A	ESR1	human	exp_pred
-	P31942	P84103	HNRNPH3	SRSF3	human	pred
-	O75593	Q9UMN6	FOXH1	KMT2B	human	pred
-	O75376	P54274	NCOR1	TERF1	human	pred
-	P05556	Q9Y5G0	ITGB1	PCDHGB5	human	pred
-	P51991	Q6NXG1	HNRNPA3	ESRP1	human	pred
-	P23246	Q6NXG1	SFPQ	ESRP1	human	pred
-	O00141	O15530	SGK1	PDPK1	human	exp_pred
-	Q15287	Q9H6E5	RNPS1	TUT1	human	pred
-	Q8N126	Q9Y5H5	CADM3	PCDHA9	human	pred
-	O14964	P62258	HGS	YWHAE	human	pred
-	P26378	Q9BX46	ELAVL4	RBM24	human	pred
-	O75526	Q13595	RBMXL2	TRA2A	human	pred
-	O75494	Q13247	SRSF10	SRSF6	human	exp_pred
-	O95067	P10275	CCNB2	AR	human	pred
-	Q86U42	Q8WXA9	PABPN1	SREK1	human	pred
-	Q15796	Q15797	SMAD2	SMAD1	human	exp_pred
-	Q8IZX4	Q92904	TAF1L	DAZL	human	pred
-	Q13247	Q9Y3B4	SRSF6	SF3B6	human	pred
-	P49759	Q14498	CLK1	RBM39	human	exp_pred
-	P52756	Q13595	RBM5	TRA2A	human	pred
-	Q15796	Q99593	SMAD2	TBX5	human	pred
-	Q13242	Q8N6W0	SRSF9	CELF5	human	pred
-	P84103	Q08170	SRSF3	SRSF4	human	pred
-	Q15796	Q86U42	SMAD2	PABPN1	human	pred
-	P25054	P54274	APC	TERF1	human	pred
-	P40227	Q9NVP1	CCT6A	DDX18	human	pred
-	P31943	P31946	HNRNPH1	YWHAB	human	pred
-	Q86U06	Q9UKA9	RBM23	PTBP2	human	pred
-	O14917	Q15223	PCDH17	NECTIN1	human	pred
-	Q05707	Q8IWV2	COL14A1	CNTN4	human	pred
-	P68400	Q96KB5	CSNK2A1	PBK	human	pred
-	O75554	Q5SZQ8	WBP4	CELF3	human	pred
-	O75494	P68400	SRSF10	CSNK2A1	human	exp
-	O14976	P12931	GAK	SRC	human	pred
-	Q8N9W6	Q96T37	BOLL	RBM15	human	pred
-	Q14103	Q92831	HNRNPD	KAT2B	human	exp
-	P12931	Q8TBB1	SRC	LNX1	human	exp_pred
-	Q15696	Q8NDT2	ZRSR2	RBM15B	human	pred
-	P49736	Q14974	MCM2	KPNB1	human	exp
-	Q08554	Q9Y6N8	DSC1	CDH10	human	pred
-	Q86U42	Q8N6W0	PABPN1	CELF5	human	pred
-	Q96PU8	Q9UKM9	QKI	RALY	human	exp
-	P21675	Q16778	TAF1	HIST2H2BE	human	pred
-	Q92831	Q9UPT9	KAT2B	USP22	human	pred
-	O60506	P23246	SYNCRIP	SFPQ	human	exp_pred
-	P26358	P26599	DNMT1	PTBP1	human	pred
-	P05067	Q12904	APP	AIMP1	human	exp
-	P32119	Q9GZQ8	PRDX2	MAP1LC3B	human	exp
-	P26640	P62258	VARS	YWHAE	human	ortho
-	P07910	P0CG48	HNRNPC	UBC	human	exp
-	P33240	Q5SZQ8	CSTF2	CELF3	human	pred
-	P83916	Q8TD26	CBX1	CHD6	human	pred
-	P20701	Q9Y5G0	ITGAL	PCDHGB5	human	pred
-	P26378	Q13243	ELAVL4	SRSF5	human	pred
-	P55209	Q9H2X6	NAP1L1	HIPK2	human	pred
-	Q8IWL3	Q92905	HSCB	COPS5	human	exp
-	O75469	Q969H0	NR1I2	FBXW7	human	pred
-	Q14498	Q9H6E5	RBM39	TUT1	human	pred
-	P49761	P54274	CLK3	TERF1	human	exp
-	Q9H158	Q9Y6N7	PCDHAC1	ROBO1	human	pred
-	P54577	P63261	YARS	ACTG1	human	exp
-	P46934	P60484	NEDD4	PTEN	human	exp_pred
-	Q8TDI0	Q9NR48	CHD5	ASH1L	human	pred
-	Q13310	Q14966	PABPC4	ZNF638	human	pred
-	O75197	P49674	LRP5	CSNK1E	human	pred
-	P26368	P40227	U2AF2	CCT6A	human	exp
-	P10275	Q05516	AR	ZBTB16	human	exp_pred
-	Q8IXT5	Q8N9W6	RBM12B	BOLL	human	pred
-	O60506	Q66K74	SYNCRIP	MAP1S	human	exp
-	Q99801	Q9NR48	NKX3-1	ASH1L	human	pred
-	Q15434	Q6XE24	RBMS2	RBMS3	human	pred
-	P05412	P31749	JUN	AKT1	human	pred
-	Q01085	Q86Y13	TIAL1	DZIP3	human	exp
-	P61978	Q14966	HNRNPK	ZNF638	human	pred
-	Q96PQ6	Q9BWF3	ZNF317	RBM4	human	exp
-	P26378	Q96BT7	ELAVL4	ALKBH8	human	pred
-	Q9H0E7	Q9UK80	USP44	USP21	human	pred
-	P31751	Q6NXG1	AKT2	ESRP1	human	pred
-	P26358	P31749	DNMT1	AKT1	human	exp
-	O15379	Q00653	HDAC3	NFKB2	human	pred
-	P68400	Q14011	CSNK2A1	CIRBP	human	exp
-	O15379	O96028	HDAC3	NSD2	human	pred
-	Q01081	Q16560	U2AF1	SNRNP35	human	pred
-	O95425	P0DP25	SVIL	CALM3	human	exp
-	P00533	P10275	EGFR	AR	human	exp_pred
-	Q13976	Q92793	PRKG1	CREBBP	human	pred
-	P05067	Q01105	APP	SET	human	exp
-	P05412	P50991	JUN	CCT4	human	exp_pred
-	Q8NDT2	Q9H0Z9	RBM15B	RBM38	human	pred
-	P26436	Q99801	ACRV1	NKX3-1	human	pred
-	P19338	P78362	NCL	SRPK2	human	exp
-	P09651	P48634	HNRNPA1	PRRC2A	human	exp_pred
-	P51532	P63104	SMARCA4	YWHAZ	human	exp_pred
-	P05556	P13591	ITGB1	NCAM1	human	pred
-	Q96BT7	Q9Y3B4	ALKBH8	SF3B6	human	pred
-	O60506	Q92804	SYNCRIP	TAF15	human	pred
-	Q13148	Q9NQ94	TARDBP	A1CF	human	pred
-	Q14011	Q8TBF4	CIRBP	ZCRB1	human	pred
-	O95319	Q14103	CELF2	HNRNPD	human	pred
-	Q86V81	Q9H361	ALYREF	PABPC3	human	pred
-	P54727	Q9BZC1	RAD23B	CELF4	human	pred
-	Q08170	Q14966	SRSF4	ZNF638	human	pred
-	P03372	Q15233	ESR1	NONO	human	exp
-	O14979	Q01844	HNRNPDL	EWSR1	human	exp
-	P28482	P50991	MAPK1	CCT4	human	pred
-	Q99558	Q9NYJ8	MAP3K14	TAB2	human	pred
-	P98179	Q9H361	RBM3	PABPC3	human	pred
-	Q13233	Q16695	MAP3K1	HIST3H3	human	pred
-	P11940	P61978	PABPC1	HNRNPK	human	exp_pred
-	O60315	Q9NZR4	ZEB2	VSX1	human	pred
-	Q04724	Q15038	TLE1	DAZAP2	human	exp
-	P62805	Q00987	HIST1H4A	MDM2	human	pred
-	O95813	Q16288	CER1	NTRK3	human	pred
-	Q86U42	Q8N9W6	PABPN1	BOLL	human	pred
-	Q15796	Q16665	SMAD2	HIF1A	human	pred
-	P35637	P49368	FUS	CCT3	human	exp
-	Q13310	Q15233	PABPC4	NONO	human	pred
-	P29353	Q86V81	SHC1	ALYREF	human	exp
-	P26368	Q15796	U2AF2	SMAD2	human	exp
-	P26368	Q14974	U2AF2	KPNB1	human	exp
-	P21675	Q14686	TAF1	NCOA6	human	pred
-	Q7Z6Z7	Q7Z6Z7	HUWE1	HUWE1	human	exp_pred
-	Q08170	Q12849	SRSF4	GRSF1	human	pred
-	P25054	P27348	APC	YWHAQ	human	exp
-	Q01130	Q9Y3B4	SRSF2	SF3B6	human	pred
-	P07910	P38159	HNRNPC	RBMX	human	exp_pred
-	O75494	Q9NZC7	SRSF10	WWOX	human	exp
-	Q15414	Q9NQ94	-	A1CF	human	pred
-	Q16666	Q9Y5S9	IFI16	RBM8A	human	exp
-	Q13247	Q8TBF4	SRSF6	ZCRB1	human	pred
-	P63261	Q14289	ACTG1	PTK2B	human	pred
-	Q13618	Q14011	CUL3	CIRBP	human	exp
-	P09651	Q9UNP9	HNRNPA1	PPIE	human	pred
-	Q01844	Q14686	EWSR1	NCOA6	human	exp
-	P11308	Q5S007	ERG	LRRK2	human	exp
-	Q8WXF0	Q9BZC1	SRSF12	CELF4	human	pred
-	P05067	P40337	APP	VHL	human	exp
-	O60674	P78368	JAK2	CSNK1G2	human	pred
-	P10275	Q06609	AR	RAD51	human	pred
-	P26640	Q15020	VARS	SART3	human	exp
-	O15530	P49761	PDPK1	CLK3	human	pred
-	P98179	Q86U06	RBM3	RBM23	human	pred
-	P84022	Q9GZN2	SMAD3	TGIF2	human	exp
-	O14543	P49674	SOCS3	CSNK1E	human	exp_pred
-	P26378	Q01844	ELAVL4	EWSR1	human	exp
-	Q8WVV9	Q9H6E5	HNRNPLL	TUT1	human	pred
-	P98179	Q9BTD8	RBM3	RBM42	human	pred
-	Q9BZA7	Q9Y5I1	PCDH11X	PCDHA11	human	pred
-	P31942	P62995	HNRNPH3	TRA2B	human	pred
-	P10275	P10275	AR	AR	human	exp_pred
-	O15379	Q15788	HDAC3	NCOA1	human	pred
-	P62258	Q13242	YWHAE	SRSF9	human	ortho
-	Q15796	Q9UNE7	SMAD2	STUB1	human	exp
-	Q9GZV4	Q9NWB1	EIF5A2	RBFOX1	human	pred
-	O75376	P23246	NCOR1	SFPQ	human	pred
-	Q86T65	Q86T65	DAAM2	DAAM2	human	pred
-	P05412	Q92985	JUN	IRF7	human	pred
-	P04150	P08579	NR3C1	SNRPB2	human	pred
-	O60260	P68366	PRKN	TUBA4A	human	exp_pred
-	P07910	Q9BZC1	HNRNPC	CELF4	human	pred
-	Q13247	Q9P2K5	SRSF6	MYEF2	human	pred
-	Q13310	Q8WXA9	PABPC4	SREK1	human	exp
-	P12004	P51532	PCNA	SMARCA4	human	pred
-	Q8N126	Q9UN73	CADM3	PCDHA6	human	pred
-	P62805	Q9Y618	HIST1H4A	NCOR2	human	exp
-	O43390	Q96MU7	HNRNPR	YTHDC1	human	pred
-	Q15038	Q15717	DAZAP2	ELAVL1	human	exp
-	P31943	P38398	HNRNPH1	BRCA1	human	exp
-	O60506	Q13148	SYNCRIP	TARDBP	human	exp_pred
-	P31749	Q13242	AKT1	SRSF9	human	pred
-	Q13772	Q92731	NCOA4	ESR2	human	pred
-	Q05516	Q9UPW6	ZBTB16	SATB2	human	pred
-	P31943	P43243	HNRNPH1	MATR3	human	exp_pred
-	P09651	Q14232	HNRNPA1	EIF2B1	human	exp
-	P09651	Q92905	HNRNPA1	COPS5	human	exp
-	Q99832	Q9UHD2	CCT7	TBK1	human	exp
-	O43251	Q01130	RBFOX2	SRSF2	human	pred
-	Q01105	Q99832	SET	CCT7	human	pred
-	P03372	P63241	ESR1	EIF5A	human	exp
-	P51991	Q14966	HNRNPA3	ZNF638	human	pred
-	P31942	Q13151	HNRNPH3	HNRNPA0	human	exp_pred
-	P01570	Q12837	IFNA14	POU4F2	human	pred
-	P40227	Q15029	CCT6A	EFTUD2	human	pred
-	P35637	Q9HCJ3	FUS	RAVER2	human	pred
-	Q96DU9	Q9Y388	PABPC5	RBMX2	human	pred
-	P05412	P35222	JUN	CTNNB1	human	exp_ortho_pred
-	C9JL84	Q8TCN5	HHLA1	ZNF507	human	pred
-	P08579	Q8WWY3	SNRPB2	PRPF31	human	exp
-	Q04771	Q9NYJ8	ACVR1	TAB2	human	pred
-	P03372	P26358	ESR1	DNMT1	human	pred
-	Q6XE24	Q9P2K5	RBMS3	MYEF2	human	pred
-	O75309	Q9UJ99	CDH16	CDH22	human	pred
-	O15379	Q92831	HDAC3	KAT2B	human	exp_pred
-	A6NFN3	P31943	RBFOX3	HNRNPH1	human	pred
-	Q8N831	Q99733	TSPYL6	NAP1L4	human	pred
-	P52298	P98179	NCBP2	RBM3	human	exp_pred
-	O14595	Q96L73	CTDSP2	NSD1	human	pred
-	Q13151	Q15233	HNRNPA0	NONO	human	pred
-	Q13148	Q9NTZ6	TARDBP	RBM12	human	pred
-	Q13151	Q9HCG8	HNRNPA0	CWC22	human	pred
-	P23246	Q13547	SFPQ	HDAC1	human	exp_pred
-	Q9HCG8	Q9UNP9	CWC22	PPIE	human	pred
-	P52272	Q14103	HNRNPM	HNRNPD	human	pred
-	P08579	Q13151	SNRPB2	HNRNPA0	human	pred
-	Q07955	Q8WXF0	SRSF1	SRSF12	human	pred
-	O95319	Q96BT7	CELF2	ALKBH8	human	pred
-	O15379	P28482	HDAC3	MAPK1	human	pred
-	Q9HBE1	Q9Y2H6	PATZ1	FNDC3A	human	pred
-	P10275	Q03431	AR	PTH1R	human	pred
-	P0C7M2	Q13148	-	TARDBP	human	pred
-	Q9H361	Q9HCG8	PABPC3	CWC22	human	pred
-	Q86U42	Q9UHX1	PABPN1	PUF60	human	pred
-	P84103	P84103	SRSF3	SRSF3	human	ortho
-	P54578	P55290	USP14	CDH13	human	pred
-	Q14011	Q96LT9	CIRBP	RNPC3	human	pred
-	P05362	P49368	ICAM1	CCT3	human	exp
-	P08047	P10275	SP1	AR	human	exp_pred
-	P20711	Q9Y4B4	DDC	RAD54L2	human	pred
-	P28482	P68133	MAPK1	ACTA1	human	pred
-	Q09161	Q15022	NCBP1	SUZ12	human	exp
-	Q04725	Q04727	TLE2	TLE4	human	exp_pred
-	O75376	Q99612	NCOR1	KLF6	human	pred
-	O43719	Q9NZI8	HTATSF1	IGF2BP1	human	pred
-	P05067	Q13242	APP	SRSF9	human	exp
-	A6NFN3	Q09161	RBFOX3	NCBP1	human	pred
-	Q13310	Q4G0J3	PABPC4	LARP7	human	pred
-	O43865	P09012	AHCYL1	SNRPA	human	exp
-	Q8IYX4	Q92904	DND1	DAZL	human	pred
-	P26599	Q86V81	PTBP1	ALYREF	human	pred
-	P60842	P63241	EIF4A1	EIF5A	human	pred
-	P11940	Q9UNE7	PABPC1	STUB1	human	pred
-	Q00653	Q12904	NFKB2	AIMP1	human	pred
-	O95475	Q9NQ94	SIX6	A1CF	human	pred
-	Q14103	Q99558	HNRNPD	MAP3K14	human	pred
-	Q9UHX1	Q9UNP9	PUF60	PPIE	human	pred
-	P00533	P28331	EGFR	NDUFS1	human	exp
-	P98179	Q96DU9	RBM3	PABPC5	human	pred
-	P26378	Q96LT9	ELAVL4	RNPC3	human	pred
-	O43390	Q8WXF0	HNRNPR	SRSF12	human	pred
-	P52566	P62244	ARHGDIB	RPS15A	human	pred
-	P32119	Q06609	PRDX2	RAD51	human	pred
-	P51532	Q8NDT2	SMARCA4	RBM15B	human	pred
-	O14979	Q15020	HNRNPDL	SART3	human	pred
-	P19338	Q14498	NCL	RBM39	human	exp
-	Q6NUN9	Q8WWY3	ZNF746	PRPF31	human	exp
-	Q96H35	Q9NTZ6	RBM18	RBM12	human	pred
-	P27348	P35637	YWHAQ	FUS	human	exp_pred
-	Q08174	Q9UN73	PCDH1	PCDHA6	human	pred
-	P04150	Q9UHD2	NR3C1	TBK1	human	pred
-	P06400	P26358	RB1	DNMT1	human	exp_pred
-	Q15427	Q32P51	SF3B4	HNRNPA1L2	human	pred
-	P49368	P60842	CCT3	EIF4A1	human	pred
-	P27348	Q14103	YWHAQ	HNRNPD	human	pred
-	O60260	P54274	PRKN	TERF1	human	pred
-	Q12849	Q96BT7	GRSF1	ALKBH8	human	pred
-	Q12824	Q14839	SMARCB1	CHD4	human	pred
-	O94985	Q9BQT9	CLSTN1	CLSTN3	human	pred
-	Q00653	Q09472	NFKB2	EP300	human	pred
-	P10636	Q9UNE7	MAPT	STUB1	human	exp_ortho_pred
-	P05014	P08263	IFNA4	GSTA1	human	pred
-	P12931	P13591	SRC	NCAM1	human	pred
-	Q16777	Q9UPT9	HIST2H2AC	USP22	human	exp
-	Q9H0Z9	Q9UPN6	RBM38	SCAF8	human	pred
-	P38398	Q01196	BRCA1	RUNX1	human	pred
-	P62258	Q00005	YWHAE	PPP2R2B	human	exp
-	Q01844	Q96T37	EWSR1	RBM15	human	pred
-	P49736	P52597	MCM2	HNRNPF	human	exp
-	P35222	Q13485	CTNNB1	SMAD4	human	exp_pred
-	Q13748	Q9Y6Q9	TUBA3C	NCOA3	human	pred
-	O60841	Q01167	EIF5B	FOXK2	human	exp
-	O15235	Q8N9N8	MRPS12	EIF1AD	human	pred
-	P48643	P62280	CCT5	RPS11	human	pred
-	P52597	Q9Y5S9	HNRNPF	RBM8A	human	pred
-	P06401	Q15233	PGR	NONO	human	pred
-	P06400	Q06330	RB1	RBPJ	human	pred
-	O00213	O94985	APBB1	CLSTN1	human	exp_pred
-	P78317	Q14103	RNF4	HNRNPD	human	pred
-	O95758	P84103	PTBP3	SRSF3	human	pred
-	P55290	Q9Y5E2	CDH13	PCDHB7	human	pred
-	Q13151	Q13247	HNRNPA0	SRSF6	human	pred
-	P14921	P54727	ETS1	RAD23B	human	exp
-	O95758	Q86U06	PTBP3	RBM23	human	pred
-	P62701	Q969P0	RPS4X	IGSF8	human	exp
-	P54253	Q96I25	ATXN1	RBM17	human	exp_ortho_pred
-	P52272	Q09161	HNRNPM	NCBP1	human	pred
-	O75494	Q14966	SRSF10	ZNF638	human	pred
-	Q08170	Q13310	SRSF4	PABPC4	human	pred
-	Q8IWV2	Q9Y5G3	CNTN4	PCDHGB1	human	pred
-	P26378	Q15233	ELAVL4	NONO	human	pred
-	P45973	Q8N9N5	CBX5	BANP	human	pred
-	Q13618	Q8WWY3	CUL3	PRPF31	human	exp
-	P22626	Q6NXG1	HNRNPA2B1	ESRP1	human	pred
-	P0CG48	P46934	UBC	NEDD4	human	exp
-	P60842	Q13618	EIF4A1	CUL3	human	exp
-	O43719	P09012	HTATSF1	SNRPA	human	pred
-	P29558	Q5SZQ8	RBMS1	CELF3	human	pred
-	Q13242	Q8WWY3	SRSF9	PRPF31	human	pred
-	O43390	P14866	HNRNPR	HNRNPL	human	exp_pred
-	P78362	Q96I25	SRPK2	RBM17	human	pred
-	P10636	Q09472	MAPT	EP300	human	exp
-	Q9H6E5	Q9NQ94	TUT1	A1CF	human	pred
-	P49759	P84103	CLK1	SRSF3	human	exp_ortho_pred
-	O60341	Q13547	KDM1A	HDAC1	human	exp_ortho_pred
-	P04150	Q05639	NR3C1	EEF1A2	human	pred
-	Q15434	Q16560	RBMS2	SNRNP35	human	pred
-	P10275	P63104	AR	YWHAZ	human	pred
-	P05455	P62258	SSB	YWHAE	human	ortho
-	Q99726	Q9NYV7	SLC30A3	TAS2R16	human	pred
-	P40227	P62805	CCT6A	HIST1H4A	human	pred
-	P22626	Q92879	HNRNPA2B1	CELF1	human	pred
-	P60484	Q7Z6Z7	PTEN	HUWE1	human	ortho
-	P35222	Q16666	CTNNB1	IFI16	human	pred
-	Q15020	Q9NTZ6	SART3	RBM12	human	pred
-	P26368	Q13148	U2AF2	TARDBP	human	exp_pred
-	P55795	P62244	HNRNPH2	RPS15A	human	pred
-	Q13233	Q9Y6Q9	MAP3K1	NCOA3	human	pred
-	P17275	Q92793	JUNB	CREBBP	human	exp_pred
-	Q12904	Q14686	AIMP1	NCOA6	human	pred
-	P47813	Q15029	EIF1AX	EFTUD2	human	pred
-	P06401	P17275	PGR	JUNB	human	pred
-	P14866	Q16695	HNRNPL	HIST3H3	human	exp
-	Q16665	Q9UNL4	HIF1A	ING4	human	pred
-	Q9UDY4	Q9UNE7	DNAJB4	STUB1	human	pred
-	O43719	Q14498	HTATSF1	RBM39	human	pred
-	P10275	Q92769	AR	HDAC2	human	exp_pred
-	Q12837	Q9NZR4	POU4F2	VSX1	human	pred
-	P49368	Q92905	CCT3	COPS5	human	pred
-	O15379	P49368	HDAC3	CCT3	human	exp
-	O60260	P03372	PRKN	ESR1	human	pred
-	O15379	P51843	HDAC3	NR0B1	human	pred
-	P12004	Q06609	PCNA	RAD51	human	exp_ortho_pred
-	P33240	Q8IY67	CSTF2	RAVER1	human	pred
-	P52298	Q8N9W6	NCBP2	BOLL	human	pred
-	P26196	P31946	DDX6	YWHAB	human	exp
-	P48506	P62280	GCLC	RPS11	human	pred
-	P41161	Q9HBE1	ETV5	PATZ1	human	pred
-	O43390	P55209	HNRNPR	NAP1L1	human	pred
-	P05067	P32119	APP	PRDX2	human	exp
-	P52298	Q92879	NCBP2	CELF1	human	pred
-	P05362	P08047	ICAM1	SP1	human	pred
-	P34969	P68104	HTR7	EEF1A1	human	exp
-	Q14103	Q8WXF0	HNRNPD	SRSF12	human	pred
-	O94985	Q9UN73	CLSTN1	PCDHA6	human	pred
-	Q99558	Q9NQC7	MAP3K14	CYLD	human	pred
-	P38159	Q15020	RBMX	SART3	human	pred
-	Q14103	Q9NW64	HNRNPD	RBM22	human	pred
-	P33240	Q8WXA9	CSTF2	SREK1	human	pred
-	Q01196	Q92793	RUNX1	CREBBP	human	exp_pred
-	Q09472	Q7Z6Z7	EP300	HUWE1	human	pred
-	P54725	Q01130	RAD23A	SRSF2	human	exp
-	P54253	Q13485	ATXN1	SMAD4	human	pred
-	P43243	P52597	MATR3	HNRNPF	human	exp
-	P31749	Q12824	AKT1	SMARCB1	human	exp_pred
-	P51991	Q07955	HNRNPA3	SRSF1	human	pred
-	P61978	Q66K41	HNRNPK	ZNF385C	human	exp
-	P63241	Q9Y5S9	EIF5A	RBM8A	human	pred
-	O60245	Q9Y5F3	PCDH7	PCDHB1	human	pred
-	Q9HAU5	Q9UHL0	UPF2	DDX25	human	pred
-	P55283	Q9BZA7	CDH4	PCDH11X	human	pred
-	O15042	Q15434	U2SURP	RBMS2	human	pred
-	Q12923	Q8TBB1	PTPN13	LNX1	human	pred
-	P49674	P61964	CSNK1E	WDR5	human	exp
-	Q86V81	Q93062	ALYREF	RBPMS	human	pred
-	P05362	Q05639	ICAM1	EEF1A2	human	pred
-	Q9UM13	Q9UM13	ANAPC10	ANAPC10	human	ortho
-	O43776	P50991	NARS	CCT4	human	ortho
-	P13056	Q9ULJ6	NR2C1	ZMIZ1	human	pred
-	Q96H35	Q9HCG8	RBM18	CWC22	human	pred
-	P0C7M2	P23246	-	SFPQ	human	pred
-	Q86U42	Q96EP5	PABPN1	DAZAP1	human	pred
-	Q14498	Q86U42	RBM39	PABPN1	human	pred
-	P51532	Q9UPW6	SMARCA4	SATB2	human	pred
-	P02808	Q9NNX1	STATH	TUFT1	human	pred
-	Q12849	Q8WXF0	GRSF1	SRSF12	human	pred
-	P05412	Q15583	JUN	TGIF1	human	exp_pred
-	O75525	Q8WXF0	KHDRBS3	SRSF12	human	pred
-	P61964	Q9NQC7	WDR5	CYLD	human	exp_pred
-	O75164	Q9Y294	KDM4A	ASF1A	human	pred
-	Q9BZA7	Q9Y5F3	PCDH11X	PCDHB1	human	pred
-	Q16665	Q8N2W9	HIF1A	PIAS4	human	exp_pred
-	O15379	P05412	HDAC3	JUN	human	exp_ortho_pred
-	Q15434	Q92879	RBMS2	CELF1	human	pred
-	O00308	Q9Y4X5	WWP2	ARIH1	human	pred
-	P62258	Q9BQ04	YWHAE	RBM4B	human	ortho
-	Q06609	Q92793	RAD51	CREBBP	human	pred
-	P40337	Q92905	VHL	COPS5	human	exp_pred
-	Q8IUQ4	Q9UHX1	SIAH1	PUF60	human	exp
-	O60341	O96028	KDM1A	NSD2	human	exp_pred
-	P26599	Q01130	PTBP1	SRSF2	human	ortho_pred
-	P43243	Q01105	MATR3	SET	human	exp
-	P55317	Q13148	FOXA1	TARDBP	human	exp
-	P08579	Q01130	SNRPB2	SRSF2	human	pred
-	P03372	Q99558	ESR1	MAP3K14	human	pred
-	P41161	Q5S007	ETV5	LRRK2	human	exp
-	Q9H0Z9	Q9NTZ6	RBM38	RBM12	human	pred
-	Q6NUN9	Q9H361	ZNF746	PABPC3	human	exp
-	Q15287	Q96J87	RNPS1	CELF6	human	pred
-	P31943	Q15029	HNRNPH1	EFTUD2	human	pred
-	P63261	P78371	ACTG1	CCT2	human	pred
-	Q14781	Q8N8U2	CBX2	CDYL2	human	pred
-	P0CG48	P35222	UBC	CTNNB1	human	exp
-	P04150	Q14498	NR3C1	RBM39	human	pred
-	Q13618	Q96EP5	CUL3	DAZAP1	human	exp
-	Q09161	Q9BZC1	NCBP1	CELF4	human	pred
-	P51991	Q13185	HNRNPA3	CBX3	human	pred
-	P55209	Q9H489	NAP1L1	TSPY26P	human	pred
-	Q15020	Q16560	SART3	SNRNP35	human	pred
-	Q01844	Q8IY67	EWSR1	RAVER1	human	pred
-	Q9Y5G0	Q9Y5I1	PCDHGB5	PCDHA11	human	pred
-	P11940	Q8TBF4	PABPC1	ZCRB1	human	pred
-	P17987	P62266	TCP1	RPS23	human	pred
-	P05412	P62258	JUN	YWHAE	human	exp
-	P26368	Q15696	U2AF2	ZRSR2	human	exp_pred
-	P60842	Q66LE6	EIF4A1	PPP2R2D	human	pred
-	Q13748	Q92985	TUBA3C	IRF7	human	pred
-	O60841	Q09472	EIF5B	EP300	human	pred
-	Q14103	Q96LT9	HNRNPD	RNPC3	human	pred
-	P84103	Q13242	SRSF3	SRSF9	human	exp_pred
-	P34969	P62244	HTR7	RPS15A	human	exp
-	Q99726	Q9Y6N8	SLC30A3	CDH10	human	pred
-	O75526	P26599	RBMXL2	PTBP1	human	pred
-	P14866	Q8NDT2	HNRNPL	RBM15B	human	pred
-	P35637	Q9NZC7	FUS	WWOX	human	exp
-	P04150	Q03112	NR3C1	MECOM	human	pred
-	P14672	P17987	SLC2A4	TCP1	human	ortho_pred
-	P52566	Q92619	ARHGDIB	ARHGAP45	human	pred
-	O43463	Q12873	SUV39H1	CHD3	human	pred
-	Q15233	Q9UKM9	NONO	RALY	human	pred
-	P07910	Q9P2K5	HNRNPC	MYEF2	human	pred
-	P52298	Q14498	NCBP2	RBM39	human	pred
-	P14921	Q09472	ETS1	EP300	human	exp_pred
-	P19338	P31946	NCL	YWHAB	human	pred
-	P0CG48	P68400	UBC	CSNK2A1	human	exp
-	Q9NNX1	Q9NNX1	TUFT1	TUFT1	human	exp
-	P52272	Q13242	HNRNPM	SRSF9	human	pred
-	O43824	P12236	GTPBP6	SLC25A6	human	pred
-	P98179	Q8WXF0	RBM3	SRSF12	human	pred
-	P05455	Q9NVP1	SSB	DDX18	human	pred
-	P35813	P62258	PPM1A	YWHAE	human	ortho
-	O75578	Q96RT6	ITGA10	CTAGE1	human	pred
-	O14964	P12931	HGS	SRC	human	pred
-	Q9NQ94	Q9Y388	A1CF	RBMX2	human	pred
-	O43251	P33240	RBFOX2	CSTF2	human	pred
-	P84103	Q8N6W0	SRSF3	CELF5	human	pred
-	Q09161	Q9HCG8	NCBP1	CWC22	human	pred
-	P05067	Q09472	APP	EP300	human	exp_pred
-	Q13242	Q9H6T0	SRSF9	ESRP2	human	pred
-	P22626	Q5JQF8	HNRNPA2B1	PABPC1L2A	human	pred
-	P78362	Q9BZC1	SRPK2	CELF4	human	pred
-	P51843	Q92731	NR0B1	ESR2	human	exp_pred
